Book ID,Title,Category,University ID
697,"English for Careers: Business, Professional, and Technical",Business,193654
563,The Necessary Shakespeare,English,193654
925,Guide to Managerial Communication,Business,193654
608,Basic Technical Mathematics with Calculus,Mathematics,193654
566,Academic Reading,Student Success,193654
927,International Management: Text and Cases,Business,419457
897,Introduction to Management Accounting,Business,419457
935,Economics Today: The Micro View,Economics,419457
931,Business Communication,Business,419457
788,Manufacturing Engineering & Technology,Engineering,419457
694,Visual C# 2012 How to Program,Computer Science,419457
892,Opportunities and Challenges of Workplace Diversity,Business,419457
603,Intro Stats,Statistics,419457
489,Statistics for Business and Economics,Statistics,419457
685,Ownership Series: Ownership: Critical Thinking,Student Success,419457
600,Statistical Reasoning for Everyday Life,Statistics,419457
611,"Cornerstones for Community College Success, 2/E",Student Success,419457
786,Managerial Accounting: Decision Making and Motivating Performance,Business,419457
558,"Strategies for Successful Writing, Concise Edition",English,419457
560,Prose Reader,English,419457
570,Basic College Vocabulary Strategies,Student Success,419457
896,Psychology of Investing,Business,419457
928,Human Resource Management,Business,419457
898,Better Business,Business,419457
689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business,419457
913,Economics,Economics,419457
925,Guide to Managerial Communication,Business,419457
622,"Prealgebra and Introductory Algebra, 4e",Mathematics,419457
973,The Economic Way of Thinking,Economics,419457
559,The Blair Reader,English,419457
975,The Economics of Public Issues,Economics,419457
681,Electrical Engineering: Principles & Applications,Engineering,419457
646,"Power Electronics: Circuits,Devices & Applications",Engineering,419457
586,College Algebra: An Early Functions Approach,Mathematics,419457
899,Personal Finance,Business,419457
556,Mosaics: Reading and Writing Essays 6e,Student Success,419457
492,Internetworking with TCP/IP Volume One,Computer Science,419457
593,Prealgebra  5e,Mathematics,419457
703,Principles of Macroeconomics,Economics,419457
677,"Macroeconomics, 2/e",Economics,419457
957,Principles of Risk Management and Insurance,Business,172699
934,Economics Today: The Macro View,Economics,172699
685,Ownership Series: Ownership: Critical Thinking,Student Success,110653
689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business,110653
548,"The Curious Writer, Concise Edition",English,110653
596,Precalculus: A Unit Circle Approach,Mathematics,110653
591,Basic College Mathematics,Mathematics,110653
793,Reliability Engineering,Engineering,110653
984,E-Commerce 2013,Business,110653
920,Business Communication Essentials,Business,110653
783,Fundamentals of Investing,Business,110653
701,Adaptive Filter Theory,Engineering,110653
683,Ownership Series: Ownership: Accountability,Student Success,110653
622,"Prealgebra and Introductory Algebra, 4e",Mathematics,110653
492,Internetworking with TCP/IP Volume One,Computer Science,110653
630,World Myth,English,110653
574,Technical Communication,English,110653
604,Calculus and Its Applications Expanded Version,Mathematics,110653
895,Intercultural Business Communication,Business,110653
954,Survey of Economics,Economics,110653
615,Algebra and Trigonometry with Modeling & Visualization,Mathematics,110653
918,Fundamentals of Futures and Options Markets,Business,110653
949,Macroeconomics,Economics,110653
946,Auditing and Assurance Services,Business,110653
918,Fundamentals of Futures and Options Markets,Business,110653
563,The Necessary Shakespeare,English,110653
947,Operations Management,Business,110653
983,Electronic Commerce 2012,Business,110653
598,Introductory & Intermediate Algebra 3e,Mathematics,110653
932,Foundations of Finance,Business,110653
892,Opportunities and Challenges of Workplace Diversity,Business,110653
937,Microeconomics,Economics,110653
922,Management,Business,110653
482,Excursions in Modern Mathematics,Mathematics,110653
791,Essentials of Database Management,Computer Science,110653
626,Elementary & Intermediate Algebra,Mathematics,208488
652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success,208488
555,"Global Issues, Local Arguments",English,208488
701,Adaptive Filter Theory,Engineering,208488
678,Marketing Research,Business,208488
590,Mathematics for Business,Business,208488
476,Building Java Programs,Computer Science,208488
928,Human Resource Management,Business,208488
613,Business Math,Business,208488
792,Managing Engineering and Technology,Engineering,208488
631,World of Short Stories: 20 Short Stories from Around the World,Student Success,208488
614,Writing for Life: Sentences and Paragraphs,Student Success,208488
896,Psychology of Investing,Business,218663
561,The DK Handbook,Student Success,218663
611,"Cornerstones for Community College Success, 2/E",Student Success,218663
925,Guide to Managerial Communication,Business,218663
555,"Global Issues, Local Arguments",English,218663
978,Database Processing,Computer Science,218663
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,218663
592,Essential Math 4e,Mathematics,218663
560,Prose Reader,English,218663
574,Technical Communication,English,218663
652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success,218663
639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science,218663
549,Complete Works of Shakespeare 7E,English,218663
904,International Business,Business,218663
948,"Integrated Advertising, Promotion, and Marketing Communications",Business,218663
624,Precalculus,Mathematics,218663
587,Algebra and Trigonometry,Mathematics,218663
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,218663
595,Intermediate Algebra: Concepts & Applications,Mathematics,151324
571,Style: Lessons in Clarity and Grace 11E,English,151324
891,Marketing Plan Handbook,Business,151324
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,151324
704,Fundamentals of Communication Systems,Engineering,151324
914,Using MIS,Business,151324
937,Microeconomics,Economics,151324
626,Elementary & Intermediate Algebra,Mathematics,449870
554,Strategies for Successful Writing,English,449870
610,Cornerstones for College Success,Student Success,449870
955,Horngren's Financial & Managerial Accounting,Business,449870
703,Principles of Macroeconomics,Economics,449870
704,Fundamentals of Communication Systems,Engineering,449870
631,World of Short Stories: 20 Short Stories from Around the World,Student Success,449870
914,Using MIS,Business,449870
978,Database Processing,Computer Science,449870
937,Microeconomics,Economics,449870
613,Business Math,Business,449870
912,Fundamentals of Human Resource Management,Business,449870
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,449870
614,Writing for Life: Sentences and Paragraphs,Student Success,449870
487,Business Statistics: A First Course,Statistics,449870
549,Complete Works of Shakespeare 7E,English,449870
585,College Algebra Essentials,Mathematics,189273
678,Marketing Research,Business,189273
905,Horngren's Accounting,Business,189273
703,Principles of Macroeconomics,Economics,189273
980,Hands-On Database,Computer Science,189273
921,Digital Business Networks,Business,189273
927,International Management: Text and Cases,Business,189273
547,"The Curious Writer, Brief Edition",English,189273
786,Managerial Accounting: Decision Making and Motivating Performance,Business,189273
607,Basic Technical Mathematics,Mathematics,189273
627,Intermediate Algebra 10,Mathematics,189273
600,Statistical Reasoning for Everyday Life,Statistics,189273
967,Principles of Economics,Economics,189273
927,International Management: Text and Cases,Business,189273
480,Fundamentals of Statistics,Statistics,189273
549,Complete Works of Shakespeare 7E,English,189273
698,Global Marketing Management,Business,189273
678,Marketing Research,Business,189273
569,Building College Vocabulary Strategies,Student Success,189273
785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business,189273
917,Information Systems Today,Business,189273
599,Analysis with an Introduction to Proof,Mathematics,189273
917,Information Systems Today,Business,189273
905,Horngren's Accounting,Business,189273
783,Fundamentals of Investing,Business,189273
481,Mathematics All Around,Mathematics,189273
974,The Economics of Macro Issues,Economics,189273
591,Basic College Mathematics,Mathematics,189273
967,Principles of Economics,Economics,189273
646,"Power Electronics: Circuits,Devices & Applications",Engineering,189273
912,Fundamentals of Human Resource Management,Business,189273
948,"Integrated Advertising, Promotion, and Marketing Communications",Business,189273
695,Aerodynamics for Engineers,Engineering,189273
478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science,110680
549,Complete Works of Shakespeare 7E,English,110680
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,110680
695,Aerodynamics for Engineers,Engineering,110680
969,Economics for Managers,Economics,110680
481,Mathematics All Around,Mathematics,110680
952,"Corporate Finance, The Core",Business,110680
481,Mathematics All Around,Mathematics,110680
973,The Economic Way of Thinking,Economics,110680
600,Statistical Reasoning for Everyday Life,Statistics,110680
928,Human Resource Management,Business,110680
694,Visual C# 2012 How to Program,Computer Science,110680
911,Economics,Economics,110680
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,110680
910,Managerial Economics,Economics,110680
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,110680
630,World Myth,English,110680
917,Information Systems Today,Business,110680
678,Marketing Research,Business,110680
952,"Corporate Finance, The Core",Business,110680
628,Business Math Brief,Business,110680
574,Technical Communication,English,110680
698,Global Marketing Management,Business,110680
894,International Economics,Economics,110680
632,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics,110680
603,Intro Stats,Statistics,110680
683,Ownership Series: Ownership: Accountability,Student Success,110680
984,E-Commerce 2013,Business,110680
783,Fundamentals of Investing,Business,110680
489,Statistics for Business and Economics,Statistics,110680
648,The DK Guide to Literature,English,110680
924,The Economics of Sports,Economics,110680
485,Elementary Algebra,Mathematics,110680
551,Literature and the Writing Process,English,110680
616,Introductory and Intermediate Algebra 5e,Mathematics,110680
